Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Device,Attack Name,Label
192.168.137.113-34.228.28.39-49006-443-6,192.168.137.113,49006,34.228.28.39,443,6,29/09/21 9:37,366371,8,10,910,3701,517,0,113.75,183.7348633,1448,0,370.1,591.4262328,12585.60312,49.13052616,21551.23529,31083.81086,118368.0,38.0,346821.0,49545.85714,43629.84853,118368.0,7778.0,337511.0,37501.22222,51278.23318,153958.0,38.0,0,0,0,0,264,328,21.8357894,27.29473676,0,1448,242.6842105,455.7417705,207700.5614,2,2,0,7,17,0,0,0,1,256.1666667,113.75,370.1,0,0,0,4611,9,25114,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.228.28.39-49016-443-6,192.168.137.113,49016,34.228.28.39,443,6,29/09/21 9:37,364855,8,10,912,3701,517,0,114.0,183.9262274,1448,0,370.1,591.4262328,12643.37888,49.3346672,21462.05882,30508.0719,116021.0,39.0,347003.0,49571.85714,44232.8092,116021.0,9913.0,336041.0,37337.88889,49773.35709,151216.0,39.0,0,0,0,0,264,328,21.92651875,27.40814844,0,1448,242.7894737,455.7403719,207699.2865,2,2,0,7,17,0,0,0,1,256.2777778,114.0,370.1,0,0,0,4613,9,24964,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.228.28.39-49018-443-6,192.168.137.113,49018,34.228.28.39,443,6,29/09/21 9:37,387822,8,10,910,3701,517,0,113.75,183.7348633,1448,0,370.1,591.4262328,11889.47507,46.41304516,22813.05882,31394.48778,116337.0,37.0,368226.0,52603.71429,48650.65728,127103.0,9079.0,358891.0,39876.77778,50832.55223,152024.0,37.0,0,0,0,0,264,328,20.62802007,25.78502509,0,1448,242.6842105,455.7417705,207700.5614,2,2,0,7,17,0,0,0,1,256.1666667,113.75,370.1,0,0,0,4611,9,22286,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.239.9.185-55518-443-6,192.168.137.113,55518,34.239.9.185,443,6,29/09/21 9:37,312710,8,8,1033,3642,517,0,129.125,199.8645523,1448,0,455.25,636.389986,14949.95363,51.16561671,20847.33333,32695.35683,128161.0,0.0,295206.0,42172.28571,41549.75463,128161.0,0.0,283651.0,40521.57143,56749.34222,160365.0,39.0,0,0,0,0,264,264,25.58280835,25.58280835,0,1448,275.0,475.6803023,226271.75,2,2,0,7,15,0,0,0,1,292.1875,129.125,455.25,0,0,0,4675,9,37884,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.235.99.46-50280-443-6,192.168.137.113,50280,34.235.99.46,443,6,29/09/21 9:37,318838,9,9,981,3733,517,0,109.0,184.203013,1448,0,414.7777778,609.2659062,14784.93781,56.45500223,18755.17647,30455.16485,126453.0,39.0,299660.0,37457.5,39376.65271,126453.0,679.0,289562.0,36195.25,56473.28627,166741.0,39.0,0,0,0,0,296,296,28.22750111,28.22750111,0,1448,248.1052632,455.0220867,207045.0994,2,2,0,8,17,0,0,0,1,261.8888889,109.0,414.7777778,0,0,0,4714,10,38380,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.235.99.46-50290-443-6,192.168.137.113,50290,34.235.99.46,443,6,29/09/21 9:37,391177,9,14,951,9279,517,0,105.6666667,180.4044068,1448,0,662.7857143,716.5668339,26151.84431,58.79691291,17780.77273,29892.25339,124524.0,36.0,377150.0,47143.75,48708.70919,124524.0,6188.0,362331.0,27871.61538,47600.71112,163144.0,36.0,0,0,0,0,296,456,23.00748766,35.78942525,0,1448,426.25,619.4454217,383712.6304,2,2,0,8,22,0,0,0,1,444.7826087,105.6666667,662.7857143,0,0,0,10230,13,51340,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.239.9.185-55560-443-6,192.168.137.113,55560,34.239.9.185,443,6,29/09/21 9:37,392578,9,11,914,4962,517,0,101.5555556,176.3888539,1448,0,451.0909091,657.3739354,14967.72616,50.94528985,20662.0,31883.98676,127301.0,37.0,373219.0,46652.375,47359.59196,127301.0,502.0,363665.0,36366.5,52553.29757,164357.0,37.0,0,0,0,0,296,360,22.92538043,28.01990942,0,1448,279.8095238,512.7028008,262864.1619,2,2,0,7,19,0,0,0,1,293.8,101.5555556,451.0909091,0,0,0,5876,10,29475,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.228.28.39-49076-443-6,192.168.137.113,49076,34.228.28.39,443,6,29/09/21 9:37,373005,8,10,912,3756,517,0,114.0,183.9262274,1448,0,375.6,590.3366648,12514.57755,48.25672578,21941.47059,33530.83044,131047.0,20.0,354242.0,50606.0,48463.47751,131047.0,4360.0,344062.0,38229.11111,53437.66044,163100.0,20.0,0,0,0,0,264,328,21.44743368,26.8092921,0,1448,245.6842105,455.8963153,207841.4503,2,2,0,7,17,0,0,0,1,259.3333333,114.0,375.6,0,0,0,4668,9,25784,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.235.99.46-50308-443-6,192.168.137.113,50308,34.235.99.46,443,6,29/09/21 9:37,380670,8,10,917,3617,517,0,114.625,184.4156311,1448,0,361.7,594.0699641,11910.57872,47.28505004,22392.35294,33489.50179,128606.0,35.0,361060.0,51580.0,49957.70801,128606.0,2254.0,351638.0,39070.88889,52955.63264,161657.0,35.0,0,0,0,0,264,328,21.0155778,26.26947225,0,1448,238.6315789,456.1773791,208097.8012,2,2,0,7,17,0,0,0,1,251.8888889,114.625,361.7,0,0,0,4534,9,23848,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.235.99.46-50310-443-6,192.168.137.113,50310,34.235.99.46,443,6,29/09/21 9:37,400522,8,10,931,3761,517,0,116.375,185.8685692,1448,0,376.1,590.2629263,11714.7123,44.94135154,23560.11765,32008.72818,121869.0,36.0,381509.0,54501.28571,49000.50439,125876.0,9550.0,371682.0,41298.0,53525.83601,162869.0,36.0,0,0,0,0,264,328,19.97393402,24.96741752,0,1448,246.9473684,455.9302424,207872.386,2,2,0,7,17,0,0,0,1,260.6666667,116.375,376.1,0,0,0,4692,9,22462,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-13.225.194.61-47160-443-6,192.168.137.113,47160,13.225.194.61,443,6,29/09/21 9:37,2196601,26,56,5485,65816,699,0,210.9615385,317.2956326,1428,0,1175.285714,505.3239722,32459.69568,37.33040274,27118.53086,75079.20532,307351.0,36.0,2190026.0,87601.04,115869.4148,307351.0,3769.0,2180404.0,39643.70909,99663.72689,329349.0,36.0,0,0,0,0,840,1808,11.83646916,25.49393358,0,1428,859.0481928,642.2143838,412439.3147,2,3,0,30,81,0,0,0,2,869.5243902,210.9615385,1175.285714,0,0,0,71301,58,37934,0,0,0,0,29200,24,10,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.235.99.46-50312-443-6,192.168.137.113,50312,34.235.99.46,443,6,29/09/21 9:37,3060393,36,43,5848,38065,517,0,162.4444444,192.4355839,1448,0,885.2325581,643.3955992,14348.81076,25.81367818,39235.80769,90955.97028,582198.0,0.0,3031581.0,86616.6,121669.5742,582198.0,0.0,3031354.0,72175.09524,136529.8148,628174.0,19.0,0,0,0,0,1160,1384,11.76319512,14.05048306,0,1448,548.9125,608.2168416,369927.7264,2,2,0,39,78,0,0,0,1,555.8607595,162.4444444,885.2325581,0,0,0,43913,56,15651,0,0,0,0,29200,168,16,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.235.99.46-50328-443-6,192.168.137.113,50328,34.235.99.46,443,6,29/09/21 9:37,325018,8,8,1033,3642,517,0,129.125,199.8645523,1448,0,455.25,636.389986,14383.81874,49.22804275,21667.86667,31122.40912,123840.0,37.0,305359.0,43622.71429,38998.20388,123840.0,8908.0,296235.0,42319.28571,57278.65157,162193.0,37.0,0,0,0,0,264,264,24.61402138,24.61402138,0,1448,275.0,475.6803023,226271.75,2,2,0,7,15,0,0,0,1,292.1875,129.125,455.25,0,0,0,4675,9,34873,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.239.9.185-55598-443-6,192.168.137.113,55598,34.239.9.185,443,6,29/09/21 9:37,318598,8,8,1033,3642,517,0,129.125,199.8645523,1448,0,455.25,636.389986,14673.66399,50.22002649,21239.86667,31981.25568,123246.0,39.0,299873.0,42839.0,38623.91002,123246.0,9361.0,289873.0,41410.42857,59616.51518,168171.0,39.0,0,0,0,0,264,264,25.11001325,25.11001325,0,1448,275.0,475.6803023,226271.75,2,2,0,7,15,0,0,0,1,292.1875,129.125,455.25,0,0,0,4675,9,34626,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.228.28.39-49126-443-6,192.168.137.113,49126,34.228.28.39,443,6,29/09/21 9:37,319626,8,8,1033,3642,517,0,129.125,199.8645523,1448,0,455.25,636.389986,14626.46969,50.05850588,21308.4,33022.59789,129663.0,38.0,300197.0,42885.28571,41730.42087,129663.0,2970.0,290644.0,41520.57143,58708.13741,165795.0,38.0,0,0,0,0,264,264,25.02925294,25.02925294,0,1448,275.0,475.6803023,226271.75,2,2,0,7,15,0,0,0,1,292.1875,129.125,455.25,0,0,0,4675,9,37410,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.228.28.39-49140-443-6,192.168.137.113,49140,34.228.28.39,443,6,29/09/21 9:37,388328,9,10,912,3701,517,0,101.3333333,176.1937854,1448,0,370.1,591.4262328,11879.1331,48.9277106,21573.77778,32613.01169,128162.0,38.0,368209.0,46026.125,48465.78664,128162.0,6064.0,359445.0,39938.33333,52630.05236,160651.0,38.0,0,0,0,0,296,328,23.17628397,25.75142663,0,1448,230.65,446.8949335,199715.0816,2,2,0,7,18,0,0,0,1,242.7894737,101.3333333,370.1,0,0,0,4613,9,23303,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.228.28.39-49142-443-6,192.168.137.113,49142,34.228.28.39,443,6,29/09/21 9:37,404526,8,10,910,3701,517,0,113.75,183.7348633,1448,0,370.1,591.4262328,11398.52568,44.49652186,23795.64706,34992.13728,137440.0,36.0,384549.0,54935.57143,51729.21948,137440.0,8698.0,375536.0,41726.22222,55261.26339,169739.0,36.0,0,0,0,0,264,328,19.77623194,24.72028992,0,1448,242.6842105,455.7417705,207700.5614,2,2,0,7,17,0,0,0,1,256.1666667,113.75,370.1,0,0,0,4611,9,22405,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-52.85.108.81-36035-80-6,192.168.137.113,36035,52.85.108.81,80,6,29/09/21 9:36,90081658,11,11,116,365,116,0,10.54545455,34.97531597,365,0,33.18181818,110.0516408,5.339599766,0.244222858,4289602.762,6947471.123,15400000.0,1369.0,90100000.0,9006565.7,7766751.614,15400000.0,7007.0,90100000.0,9006546.3,7771305.223,15400000.0,4831.0,0,0,0,0,360,368,0.122111429,0.122111429,0,365,20.91304348,78.80407987,6210.083004,2,3,0,2,21,0,0,0,1,21.86363636,10.54545455,33.18181818,0,0,0,0,0,0,1,19,1,60,29200,3,1,32,24238.16667,21204.21325,67521.0,15549.0,15000000,911201,15400000,13100000,Ring Basestation,Benign Traffic,0
192.168.137.113-34.228.28.39-49174-443-6,192.168.137.113,49174,34.228.28.39,443,6,29/09/21 9:37,443003,9,9,931,3956,517,0,103.4444444,178.1390686,1448,0,439.5555556,605.7020949,11031.528,40.63177902,26059.0,58139.82495,244626.0,38.0,424041.0,53005.125,79572.29193,244626.0,2455.0,414098.0,51762.25,95485.49851,281436.0,38.0,0,0,0,0,296,296,20.31588951,20.31588951,0,1448,257.2105263,457.473081,209281.6199,2,2,0,8,17,0,0,0,1,271.5,103.4444444,439.5555556,0,0,0,4887,10,36842,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.239.9.185-55658-443-6,192.168.137.113,55658,34.239.9.185,443,6,29/09/21 9:37,536434,10,15,952,10117,517,0,95.2,173.4549573,1448,0,674.4666667,695.389805,20634.41169,46.60405567,22351.41667,55052.5046,267620.0,0.0,531800.0,59088.88889,86324.56501,267620.0,0.0,507712.0,36265.14286,81264.7568,305102.0,32.0,0,0,0,0,328,488,18.64162227,27.9624334,0,1448,425.7307692,608.0300359,369700.5246,2,2,0,7,24,0,0,0,1,442.76,95.2,674.4666667,0,0,0,11069,13,54635,0,0,0,0,29200,114,4,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-35.174.4.124-58234-443-6,192.168.137.113,58234,35.174.4.124,443,6,29/09/21 9:36,74444984,69,82,18508,7290,1448,0,268.2318841,493.827046,1448,0,88.90243902,269.8860578,346.5377869,2.028343508,496299.8933,2816260.331,28900000.0,33.0,74400000.0,1094362.176,4123870.828,28900000.0,790.0,74400000.0,918714.4198,3804691.023,29000000.0,33.0,0,0,0,0,2216,2632,0.926858954,1.101484554,0,1448,169.7236842,396.3137295,157064.5722,0,2,0,73,150,0,0,0,1,170.8476821,268.2318841,88.90243902,0,0,0,2759,9,5636,7,2056,9,810,29200,661,55,32,4505373.0,6727135.566,14300000.0,58451.0,14100000,11300000,28900000,5017131,Ring Basestation,Benign Traffic,0
192.168.137.113-35.174.4.124-58234-443-6,192.168.137.113,58234,35.174.4.124,443,6,29/09/21 9:38,5020727,1,7,33,481,33,33,33.0,0.0,86,31,68.71428571,22.77216346,102.3756121,1.593394741,717246.7143,716348.4396,1951964.0,77.0,0.0,0.0,0.0,0.0,0.0,5020650.0,836775.0,704113.067,1951964.0,89207.0,1,0,0,0,32,224,0.199174343,1.394220399,31,86,60.77777778,25.23775831,636.9444444,1,0,0,8,8,0,0,0,7,68.375,33.0,68.71428571,0,0,0,397,6,218,0,16,3,240,661,661,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.235.99.46-60668-443-6,192.168.137.113,60668,34.235.99.46,443,6,29/09/21 9:44,5576,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,358.6800574,5576.0,0.0,5576.0,5576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,179.3400287,179.3400287,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,638,114,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.239.9.185-57000-443-6,192.168.137.113,57000,34.239.9.185,443,6,29/09/21 9:44,7417,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,269.6508022,7417.0,0.0,7417.0,7417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,134.8254011,134.8254011,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,638,114,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
34.239.9.185-192.168.137.113-443-56962-6,34.239.9.185,443,192.168.137.113,56962,6,29/09/21 9:44,3554,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,844.1193022,1777.0,948.9373004,2448.0,1106.0,2448.0,2448.0,0.0,2448.0,2448.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,562.7462015,281.3731007,0,0,0.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,114,773,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.235.99.46-60776-443-6,192.168.137.113,60776,34.235.99.46,443,6,29/09/21 9:44,9634,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,207.5980901,9634.0,0.0,9634.0,9634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,103.799045,103.799045,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,638,114,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
34.239.9.185-192.168.137.113-443-57014-6,34.239.9.185,443,192.168.137.113,57014,6,29/09/21 9:44,1027,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1947.419669,1027.0,0.0,1027.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,973.7098345,973.7098345,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,114,638,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.235.99.46-60654-443-6,192.168.137.113,60654,34.235.99.46,443,6,29/09/21 9:44,5046,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,396.3535474,5046.0,0.0,5046.0,5046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,198.1767737,198.1767737,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,638,114,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.228.28.39-35748-443-6,192.168.137.113,35748,34.228.28.39,443,6,29/09/21 9:44,4794,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,625.7822278,2397.0,2770.444369,4356.0,438.0,0.0,0.0,0.0,0.0,0.0,4356.0,4356.0,0.0,4356.0,4356.0,0,0,0,0,32,64,208.5940759,417.1881519,0,0,0.0,0.0,0.0,0,0,0,0,3,0,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,638,114,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
34.235.99.46-192.168.137.113-443-60810-6,34.235.99.46,443,192.168.137.113,60810,6,29/09/21 9:44,4205,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,713.4363853,2102.5,748.8260813,2632.0,1573.0,4205.0,4205.0,0.0,4205.0,4205.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,475.6242568,237.8121284,0,0,0.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,114,638,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
13.225.194.88-192.168.137.113-443-59944-6,13.225.194.88,443,192.168.137.113,59944,6,29/09/21 9:44,1875,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1066.666667,1875.0,0.0,1875.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,533.3333333,533.3333333,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,24,2601,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.239.9.185-57044-443-6,192.168.137.113,57044,34.239.9.185,443,6,29/09/21 9:44,3510,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,569.8005698,3510.0,0.0,3510.0,3510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,284.9002849,284.9002849,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,638,114,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
34.235.99.46-192.168.137.113-443-60710-6,34.235.99.46,443,192.168.137.113,60710,6,29/09/21 9:44,7701,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,389.5597974,3850.5,3014.396208,5982.0,1719.0,7701.0,7701.0,0.0,7701.0,7701.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,259.7065316,129.8532658,0,0,0.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,114,638,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
34.239.9.185-192.168.137.113-443-56980-6,34.239.9.185,443,192.168.137.113,56980,6,29/09/21 9:44,440,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4545.454545,440.0,0.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2272.727273,2272.727273,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,114,638,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.228.28.39-35870-443-6,192.168.137.113,35870,34.228.28.39,443,6,29/09/21 9:44,15025,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133.1114809,15025.0,0.0,15025.0,15025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,66.55574043,66.55574043,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,819,114,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.228.28.39-35824-443-6,192.168.137.113,35824,34.228.28.39,443,6,29/09/21 9:44,7149,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,279.7594069,7149.0,0.0,7149.0,7149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,139.8797035,139.8797035,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,638,114,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.228.28.39-35702-443-6,192.168.137.113,35702,34.228.28.39,443,6,29/09/21 9:44,6168,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,324.2542153,6168.0,0.0,6168.0,6168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,162.1271077,162.1271077,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,638,114,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
35.174.4.124-192.168.137.113-443-46266-6,35.174.4.124,443,192.168.137.113,46266,6,29/09/21 9:45,7935894,2,0,234,0,117,117,117.0,0.0,0,0,0.0,0.0,29.48628094,0.252019495,7935894.0,0.0,7935894.0,7935894.0,7935894.0,7935894.0,0.0,7935894.0,7935894.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,0.252019495,0.0,117,117,117.0,0.0,0.0,2,0,0,2,2,0,0,0,0,175.5,117.0,0.0,0,0,0,0,0,0,2,234,0,0,660,0,1,32,0.0,0.0,0.0,0.0,7935894,0,7935894,7935894,Ring Basestation,Benign Traffic,0
192.168.137.113-34.235.99.46-60652-443-6,192.168.137.113,60652,34.235.99.46,443,6,29/09/21 9:44,7170,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,278.9400279,7170.0,0.0,7170.0,7170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,139.4700139,139.4700139,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,638,114,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
192.168.137.113-34.239.9.185-56908-443-6,192.168.137.113,56908,34.239.9.185,443,6,29/09/21 9:44,1116,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1792.114695,1116.0,0.0,1116.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,896.0573477,896.0573477,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,638,114,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
34.228.28.39-192.168.137.113-443-35774-6,34.228.28.39,443,192.168.137.113,35774,6,29/09/21 9:44,61,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32786.88525,61.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16393.44262,16393.44262,0,0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,114,638,0,32,0.0,0.0,0.0,0.0,0,0,0,0,Ring Basestation,Benign Traffic,0
